시군구_코드,도로_일련번호,법정동_일련번호,도로_명,영문_도로_명,시도_명,시군구_명,법정동_구분,법정동_코드,법정동_명,상위_도로_일련번호,상위_도로_명,새주소_사용여부,변경_이력_사유_코드,변경_이력_정보,법정동_번호,도로_코드
11740,4172396,0,천호대로197길,Cheonho-daero 197-gil,서울특별시,강동구,2,0,,2000008,,0,,,,117404172396 
11740,4172397,1,천호대로198길,Cheonho-daero 198-gil,서울특별시,강동구,1,10601,둔촌동,2000008,,0,,,106,117404172397 
11740,4172397,0,천호대로198길,Cheonho-daero 198-gil,서울특별시,강동구,2,0,,2000008,,0,,,,117404172397 
11740,4172398,1,천호대로199길,Cheonho-daero 199-gil,서울특별시,강동구,1,10501,길동,2000008,,0,,,105,117404172398 
11740,4172398,0,천호대로199길,Cheonho-daero 199-gil,서울특별시,강동구,2,0,,2000008,,0,,,,117404172398 
11740,4172399,1,천호대로200길,Cheonho-daero 200-gil,서울특별시,강동구,1,10601,둔촌동,2000008,,0,,,106,117404172399 
11740,4172399,0,천호대로200길,Cheonho-daero 200-gil,서울특별시,강동구,2,0,,2000008,,0,,,,117404172399 
11740,4172400,1,천호대로201길,Cheonho-daero 201-gil,서울특별시,강동구,1,10501,길동,2000008,,0,,,105,117404172400 
11740,4172400,0,천호대로201길,Cheonho-daero 201-gil,서울특별시,강동구,2,0,,2000008,,0,,,,117404172400 
11740,4172401,1,천호대로203길,Cheonho-daero 203-gil,서울특별시,강동구,1,10501,길동,2000008,,0,,,105,117404172401 
11740,4172401,0,천호대로203길,Cheonho-daero 203-gil,서울특별시,강동구,2,0,,2000008,,0,,,,117404172401 
11740,4172402,1,천호대로206길,Cheonho-daero 206-gil,서울특별시,강동구,1,10601,둔촌동,2000008,,0,,,106,117404172402 
11740,4172402,0,천호대로206길,Cheonho-daero 206-gil,서울특별시,강동구,2,0,,2000008,,0,,,,117404172402 
11740,4172403,1,천호대로213길,Cheonho-daero 213-gil,서울특별시,강동구,1,10301,상일동,2000008,,0,,,103,117404172403 
11740,4172403,0,천호대로213길,Cheonho-daero 213-gil,서울특별시,강동구,2,0,,2000008,,0,,,,117404172403 
11740,4172404,1,천호대로219가길,Cheonho-daero 219ga-gil,서울특별시,강동구,1,10301,상일동,2000008,,0,,,103,117404172404 
11740,4172404,0,천호대로219가길,Cheonho-daero 219ga-gil,서울특별시,강동구,2,0,,2000008,,0,,,,117404172404 
11740,4172405,1,천호대로219길,Cheonho-daero 219-gil,서울특별시,강동구,1,10301,상일동,2000008,,0,,,103,117404172405 
11740,4172405,0,천호대로219길,Cheonho-daero 219-gil,서울특별시,강동구,2,0,,2000008,,0,,,,117404172405 
11740,4172406,1,천호대로219나길,Cheonho-daero 219na-gil,서울특별시,강동구,1,10301,상일동,2000008,,0,,,103,117404172406 
11740,4172406,0,천호대로219나길,Cheonho-daero 219na-gil,서울특별시,강동구,2,0,,2000008,,0,,,,117404172406 
11740,4172407,1,천호대로219다길,Cheonho-daero 219da-gil,서울특별시,강동구,1,10301,상일동,2000008,,0,,,103,117404172407 
11740,4172407,0,천호대로219다길,Cheonho-daero 219da-gil,서울특별시,강동구,2,0,,2000008,,0,,,,117404172407 
11740,4172408,1,천호대로221길,Cheonho-daero 221-gil,서울특별시,강동구,1,10301,상일동,2000008,,0,,,103,117404172408 
11740,4172408,0,천호대로221길,Cheonho-daero 221-gil,서울특별시,강동구,2,0,,2000008,,0,,,,117404172408 
11740,4172409,1,천호옛10길,Cheonhoyet 10-gil,서울특별시,강동구,1,10801,성내동,,,0,,,108,117404172409 
11740,4172409,0,천호옛10길,Cheonhoyet 10-gil,서울특별시,강동구,2,0,,,,0,,,,117404172409 
11740,4172410,1,천호옛12길,Cheonhoyet 12-gil,서울특별시,강동구,1,10801,성내동,,,0,,,108,117404172410 
11740,4172410,0,천호옛12길,Cheonhoyet 12-gil,서울특별시,강동구,2,0,,,,0,,,,117404172410 
11740,4172411,1,천호옛14길,Cheonhoyet-gil 14-gil,서울특별시,강동구,1,10801,성내동,,,0,,,108,117404172411 
11740,4172411,0,천호옛14길,Cheonhoyet-gil 14-gil,서울특별시,강동구,2,0,,,,0,,,,117404172411 
11740,4172412,1,천호옛17길,Cheonhoyet 17-gil,서울특별시,강동구,1,10801,성내동,,,0,,,108,117404172412 
11740,4172412,0,천호옛17길,Cheonhoyet 17-gil,서울특별시,강동구,2,0,,,,0,,,,117404172412 
11740,4172413,1,천호옛6길,Cheonhoyet 6-gil,서울특별시,강동구,1,10801,성내동,,,0,,,108,117404172413 
11740,4172413,0,천호옛6길,Cheonhoyet 6-gil,서울특별시,강동구,2,0,,,,0,,,,117404172413 
11740,4172414,1,천호옛8길,Cheonhoyet 8-gil,서울특별시,강동구,1,10801,성내동,,,0,,,108,117404172414 
11740,4172414,0,천호옛8길,Cheonhoyet 8-gil,서울특별시,강동구,2,0,,,,0,,,,117404172414 
11740,4172415,1,천호옛길,Cheonhoyet-gil,서울특별시,강동구,1,10801,성내동,,,0,,,108,117404172415 
11740,4172415,0,천호옛길,Cheonhoyet-gil,서울특별시,강동구,2,0,,,,0,,,,117404172415 
11740,4172416,1,초광로294번길,Chogwang-ro 294beon-gil,서울특별시,강동구,1,10301,상일동,,,0,,,103,117404172416 
11740,4172416,0,초광로294번길,Chogwang-ro 294beon-gil,서울특별시,강동구,2,0,,,,0,,,,117404172416 
11740,4172417,1,풍성로35길,Pungseong-ro 35-gil,서울특별시,강동구,1,10801,성내동,3123024,,0,,,108,117404172417 
11740,4172327,1,천중로15나길,Cheonjung-ro 15na-gil,서울특별시,강동구,1,10901,천호동,3124009,,0,,,109,117404172327 
11740,4172327,0,천중로15나길,Cheonjung-ro 15na-gil,서울특별시,강동구,2,0,,3124009,,0,,,,117404172327 
11740,4172328,1,천중로16길,Cheonjung-ro 16-gil,서울특별시,강동구,1,10901,천호동,3124009,,0,,,109,117404172328 
11740,4172328,0,천중로16길,Cheonjung-ro 16-gil,서울특별시,강동구,2,0,,3124009,,0,,,,117404172328 
11740,4172210,2,아리수로93가길,Arisu-ro 93ga-gil,서울특별시,강동구,1,11002,강일동,3000035,,0,,,110,117404172210 
11740,4172210,0,아리수로93가길,Arisu-ro 93ga-gil,서울특별시,강동구,2,0,,3000035,,0,,,,117404172210 
11740,4172211,1,아리수로93길,Arisu-ro 93-gil,서울특별시,강동구,1,11001,강일동,3000035,,0,,,110,117404172211 
11740,4172211,0,아리수로93길,Arisu-ro 93-gil,서울특별시,강동구,2,0,,3000035,,0,,,,117404172211 
11740,4172212,1,아리수로94길,Arisu-ro 94-gil,서울특별시,강동구,1,11001,강일동,3000035,,0,,,110,117404172212 
11740,4172146,0,상암로81길,Sangam-ro 81-gil,서울특별시,강동구,2,0,,3124003,,0,,,,117404172146 
11740,4172148,1,상일로11길,Sangil-ro 11-gil,서울특별시,강동구,1,10301,상일동,3124004,,0,,,103,117404172148 
11740,4172148,0,상일로11길,Sangil-ro 11-gil,서울특별시,강동구,2,0,,3124004,,0,,,,117404172148 
11740,4172149,1,상일로15길,Sangil-ro 15-gil,서울특별시,강동구,1,10201,고덕동,3124004,,0,,,102,117404172149 
11740,4172149,0,상일로15길,Sangil-ro 15-gil,서울특별시,강동구,2,0,,3124004,,0,,,,117404172149 
11740,4172150,1,상일로17길,Sangil-ro 17-gil,서울특별시,강동구,1,10201,고덕동,3124004,,0,,,102,117404172150 
11740,4172150,0,상일로17길,Sangil-ro 17-gil,서울특별시,강동구,2,0,,3124004,,0,,,,117404172150 
11740,4172151,1,상일로19길,Sangil-ro 19-gil,서울특별시,강동구,1,10201,고덕동,3124004,,0,,,102,117404172151 
11740,4172151,0,상일로19길,Sangil-ro 19-gil,서울특별시,강동구,2,0,,3124004,,0,,,,117404172151 
11740,4172152,1,상일로21길,Sangil-ro 21-gil,서울특별시,강동구,1,10201,고덕동,3124004,,0,,,102,117404172152 
11740,4172152,0,상일로21길,Sangil-ro 21-gil,서울특별시,강동구,2,0,,3124004,,0,,,,117404172152 
11740,4172153,1,상일로23길,Sangil-ro 23-gil,서울특별시,강동구,1,10201,고덕동,3124004,,0,,,102,117404172153 
11740,4172153,0,상일로23길,Sangil-ro 23-gil,서울특별시,강동구,2,0,,3124004,,0,,,,117404172153 
11740,4172154,1,상일로25길,Sangil-ro 25-gil,서울특별시,강동구,1,10201,고덕동,3124004,,0,,,102,117404172154 
11740,4172154,0,상일로25길,Sangil-ro 25-gil,서울특별시,강동구,2,0,,3124004,,0,,,,117404172154 
11740,4172155,1,상일로3길,Sangil-ro 3-gil,서울특별시,강동구,1,10301,상일동,3124004,,0,,,103,117404172155 
11740,4172155,0,상일로3길,Sangil-ro 3-gil,서울특별시,강동구,2,0,,3124004,,0,,,,117404172155 
11740,4172329,1,천중로17길,Cheonjung-ro 17-gil,서울특별시,강동구,1,10901,천호동,3124009,,0,,,109,117404172329 
11740,4172329,0,천중로17길,Cheonjung-ro 17-gil,서울특별시,강동구,2,0,,3124009,,0,,,,117404172329 
11740,4172330,1,천중로18길,Cheonjung-ro 18-gil,서울특별시,강동구,1,10901,천호동,3124009,,0,,,109,117404172330 
11740,4172330,0,천중로18길,Cheonjung-ro 18-gil,서울특별시,강동구,2,0,,3124009,,0,,,,117404172330 
11740,4172331,1,천중로21길,Cheonjung-ro 21-gil,서울특별시,강동구,1,10901,천호동,3124009,,0,,,109,117404172331 
11740,4172331,0,천중로21길,Cheonjung-ro 21-gil,서울특별시,강동구,2,0,,3124009,,0,,,,117404172331 
11740,4172332,1,천중로23길,Cheonjung-ro 23-gil,서울특별시,강동구,1,10901,천호동,3124009,,0,,,109,117404172332 
11740,4172332,0,천중로23길,Cheonjung-ro 23-gil,서울특별시,강동구,2,0,,3124009,,0,,,,117404172332 
11740,4172333,1,천중로26길,Cheonjung-ro 26-gil,서울특별시,강동구,1,10901,천호동,3124009,,0,,,109,117404172333 
11740,4172333,0,천중로26길,Cheonjung-ro 26-gil,서울특별시,강동구,2,0,,3124009,,0,,,,117404172333 
11740,4172272,0,양재대로95길,Yangjae-daero 95-gil,서울특별시,강동구,2,0,,2000006,,0,,,,117404172272 
11740,4172273,1,양재대로96길,Yangjae-daero 96-gil,서울특별시,강동구,1,10601,둔촌동,2000006,,0,,,106,117404172273 
11740,4172273,0,양재대로96길,Yangjae-daero 96-gil,서울특별시,강동구,2,0,,2000006,,0,,,,117404172273 
11740,4172274,1,양재대로97길,Yangjae-daero 97-gil,서울특별시,강동구,1,10801,성내동,2000006,,0,,,108,117404172274 
11740,4172274,0,양재대로97길,Yangjae-daero 97-gil,서울특별시,강동구,2,0,,2000006,,0,,,,117404172274 
11740,4172275,1,양재대로98길,Yangjae-daero 98-gil,서울특별시,강동구,1,10601,둔촌동,2000006,,0,,,106,117404172275 
11740,4172275,0,양재대로98길,Yangjae-daero 98-gil,서울특별시,강동구,2,0,,2000006,,0,,,,117404172275 
11740,4172276,1,양재대로99길,Yangjae-daero 99-gil,서울특별시,강동구,1,10801,성내동,2000006,,0,,,108,117404172276 
11740,4172276,0,양재대로99길,Yangjae-daero 99-gil,서울특별시,강동구,2,0,,2000006,,0,,,,117404172276 
11740,4172277,1,올림픽로100길,Olympic-ro 100-gil,서울특별시,강동구,1,10701,암사동,3123023,,0,,,107,117404172277 
11740,4172277,0,올림픽로100길,Olympic-ro 100-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172277 
11740,4172278,1,올림픽로104길,Olympic-ro 104-gil,서울특별시,강동구,1,10701,암사동,3123023,,0,,,107,117404172278 
11740,4172278,0,올림픽로104길,Olympic-ro 104-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172278 
11740,4172279,1,올림픽로107길,Olympic-ro 107-gil,서울특별시,강동구,1,10701,암사동,3123023,,0,,,107,117404172279 
11740,4172279,0,올림픽로107길,Olympic-ro 107-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172279 
11740,4172280,1,올림픽로108길,Olympic-ro 108-gil,서울특별시,강동구,1,10701,암사동,3123023,,0,,,107,117404172280 
11740,4172280,0,올림픽로108길,Olympic-ro 108-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172280 
11740,4172281,1,올림픽로112길,Olympic-ro 112-gil,서울특별시,강동구,1,10701,암사동,3123023,,0,,,107,117404172281 
11740,4172281,0,올림픽로112길,Olympic-ro 112-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172281 
11740,4172282,1,올림픽로48길,Olympic-ro 48-gil,서울특별시,강동구,1,10801,성내동,3123023,,0,,,108,117404172282 
11740,4172282,0,올림픽로48길,Olympic-ro 48-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172282 
11740,4172283,1,올림픽로54길,Olympic-ro 54-gil,서울특별시,강동구,1,10801,성내동,3123023,,0,,,108,117404172283 
11740,4172283,0,올림픽로54길,Olympic-ro 54-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172283 
11740,4172284,1,올림픽로58길,Olympic-ro 58-gil,서울특별시,강동구,1,10801,성내동,3123023,,0,,,108,117404172284 
11740,4172284,0,올림픽로58길,Olympic-ro 58-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172284 
11740,4172285,1,올림픽로60길,Olympic-ro 60-gil,서울특별시,강동구,1,10801,성내동,3123023,,0,,,108,117404172285 
11740,4172285,0,올림픽로60길,Olympic-ro 60-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172285 
11740,4172286,1,올림픽로62길,Olympic-ro 62-gil,서울특별시,강동구,1,10801,성내동,3123023,,0,,,108,117404172286 
11740,4172286,0,올림픽로62길,Olympic-ro 62-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172286 
11740,4172287,1,올림픽로70길,Olympic-ro 70-gil,서울특별시,강동구,1,10901,천호동,3123023,,0,,,109,117404172287 
11740,4172287,0,올림픽로70길,Olympic-ro 70-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172287 
11740,4172288,1,올림픽로71길,Olympic-ro 71-gil,서울특별시,강동구,1,10901,천호동,3123023,,0,,,109,117404172288 
11740,4172288,0,올림픽로71길,Olympic-ro 71-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172288 
11740,4172289,1,올림픽로72길,Olympic-ro 72-gil,서울특별시,강동구,1,10901,천호동,3123023,,0,,,109,117404172289 
11740,4172289,0,올림픽로72길,Olympic-ro 72-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172289 
11740,4172290,1,올림픽로76길,Olympic-ro 76-gil,서울특별시,강동구,1,10901,천호동,3123023,,0,,,109,117404172290 
11740,4172290,0,올림픽로76길,Olympic-ro 76-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172290 
11740,4172291,1,올림픽로77길,Olympic-ro 77-gil,서울특별시,강동구,1,10901,천호동,3123023,,0,,,109,117404172291 
11740,4172291,0,올림픽로77길,Olympic-ro 77-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172291 
11740,4172292,1,올림픽로78길,Olympic-ro 78-gil,서울특별시,강동구,1,10901,천호동,3123023,,0,,,109,117404172292 
11740,4172292,0,올림픽로78길,Olympic-ro 78-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172292 
11740,4172293,1,올림픽로79길,Olympic-ro 79-gil,서울특별시,강동구,1,10901,천호동,3123023,,0,,,109,117404172293 
11740,4172293,0,올림픽로79길,Olympic-ro 79-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172293 
11740,4172294,1,올림픽로80길,Olympic-ro 80-gil,서울특별시,강동구,1,10901,천호동,3123023,,0,,,109,117404172294 
11740,4172294,0,올림픽로80길,Olympic-ro 80-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172294 
11740,4172295,1,올림픽로81길,Olympic-ro 81-gil,서울특별시,강동구,1,10901,천호동,3123023,,0,,,109,117404172295 
11740,4172295,0,올림픽로81길,Olympic-ro 81-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172295 
11740,4172296,1,올림픽로83길,Olympic-ro 83-gil,서울특별시,강동구,1,10901,천호동,3123023,,0,,,109,117404172296 
11740,4172296,0,올림픽로83길,Olympic-ro 83-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172296 
11740,4172297,1,올림픽로87길,Olympic-ro 87-gil,서울특별시,강동구,1,10901,천호동,3123023,,0,,,109,117404172297 
11740,4172297,0,올림픽로87길,Olympic-ro 87-gil,서울특별시,강동구,2,0,,3123023,,0,,,,117404172297 
11740,4172156,1,상일로5길,Sangil-ro 5-gil,서울특별시,강동구,1,10301,상일동,3124004,,0,,,103,117404172156 
11740,4172156,0,상일로5길,Sangil-ro 5-gil,서울특별시,강동구,2,0,,3124004,,0,,,,117404172156 
11740,4172157,1,상일로7길,Sangil-ro 7-gil,서울특별시,강동구,1,10301,상일동,3124004,,0,,,103,117404172157 
11740,4172157,0,상일로7길,Sangil-ro 7-gil,서울특별시,강동구,2,0,,3124004,,0,,,,117404172157 
11740,4172158,1,선사로10길,Seonsa-ro 10-gil,서울특별시,강동구,1,10901,천호동,3124005,,0,,,109,117404172158 
11740,4172158,0,선사로10길,Seonsa-ro 10-gil,서울특별시,강동구,2,0,,3124005,,0,,,,117404172158 
11740,4172159,1,선사로6길,Seonsa-ro 6-gil,서울특별시,강동구,1,10901,천호동,3124005,,0,,,109,117404172159 
11740,4172159,0,선사로6길,Seonsa-ro 6-gil,서울특별시,강동구,2,0,,3124005,,0,,,,117404172159 
11740,4172160,1,성내로10길,Seongnae-ro 10-gil,서울특별시,강동구,1,10801,성내동,3124006,,0,,,108,117404172160 
11740,4172160,0,성내로10길,Seongnae-ro 10-gil,서울특별시,강동구,2,0,,3124006,,0,,,,117404172160 
11740,4172161,1,성내로12길,Seongnae-ro 12-gil,서울특별시,강동구,1,10801,성내동,3124006,,0,,,108,117404172161 
11740,4172161,0,성내로12길,Seongnae-ro 12-gil,서울특별시,강동구,2,0,,3124006,,0,,,,117404172161 
11740,4172162,1,성내로13길,Seongnae-ro 13-gil,서울특별시,강동구,1,10801,성내동,3124006,,0,,,108,117404172162 
11740,4172162,0,성내로13길,Seongnae-ro 13-gil,서울특별시,강동구,2,0,,3124006,,0,,,,117404172162 
11740,4172163,1,성내로14길,Seongnae-ro 14-gil,서울특별시,강동구,1,10801,성내동,3124006,,0,,,108,117404172163 
11740,4172163,0,성내로14길,Seongnae-ro 14-gil,서울특별시,강동구,2,0,,3124006,,0,,,,117404172163 
11740,4172164,1,성내로15길,Seongnae-ro 15-gil,서울특별시,강동구,1,10801,성내동,3124006,,0,,,108,117404172164 
11740,4172164,0,성내로15길,Seongnae-ro 15-gil,서울특별시,강동구,2,0,,3124006,,0,,,,117404172164 
11740,4172165,1,성내로17길,Seongnae-ro 17-gil,서울특별시,강동구,1,10801,성내동,3124006,,0,,,108,117404172165 
11740,4172165,0,성내로17길,Seongnae-ro 17-gil,서울특별시,강동구,2,0,,3124006,,0,,,,117404172165 
11740,4172166,1,성내로18길,Seongnae-ro 18-gil,서울특별시,강동구,1,10801,성내동,3124006,,0,,,108,117404172166 
11740,4172166,0,성내로18길,Seongnae-ro 18-gil,서울특별시,강동구,2,0,,3124006,,0,,,,117404172166 
11740,4172167,1,성내로3가길,Seongnae-ro 3ga-gil,서울특별시,강동구,1,10801,성내동,3124006,,0,,,108,117404172167 
11740,4172167,0,성내로3가길,Seongnae-ro 3ga-gil,서울특별시,강동구,2,0,,3124006,,0,,,,117404172167 
11740,4172168,1,성내로3길,Seongnae-ro 3-gil,서울특별시,강동구,1,10801,성내동,3124006,,0,,,108,117404172168 
11740,4172168,0,성내로3길,Seongnae-ro 3-gil,서울특별시,강동구,2,0,,3124006,,0,,,,117404172168 
11740,4172169,1,성내로5길,Seongnae-ro 5-gil,서울특별시,강동구,1,10801,성내동,3124006,,0,,,108,117404172169 
11740,4172169,0,성내로5길,Seongnae-ro 5-gil,서울특별시,강동구,2,0,,3124006,,0,,,,117404172169 
11740,4172170,1,성내로6가길,Seongnae-ro 6ga-gil,서울특별시,강동구,1,10801,성내동,3124006,,0,,,108,117404172170 
11740,4172170,0,성내로6가길,Seongnae-ro 6ga-gil,서울특별시,강동구,2,0,,3124006,,0,,,,117404172170 
11740,4172171,1,성내로6길,Seongnae-ro 6-gil,서울특별시,강동구,1,10801,성내동,3124006,,0,,,108,117404172171 
